ticker,year,date,close,moving_average_50,moving_average_200,trend
TSLA,2021,2021-01-04,239.82000732421875,178.87,111.60,Bullish
TSLA,2021,2021-01-05,241.22000122070312,180.75,112.66,Bullish
TSLA,2021,2021-01-06,252.8300018310547,182.99,113.78,Bullish
TSLA,2021,2021-01-07,259.2099914550781,185.43,114.91,Bullish
TSLA,2021,2021-01-08,285.3333435058594,188.31,116.16,Bullish
TSLA,2021,2021-01-11,283.1333312988281,191.20,117.39,Bullish
TSLA,2021,2021-01-12,277.0,194.01,118.61,Bullish
TSLA,2021,2021-01-13,284.2533264160156,196.98,119.86,Bullish
TSLA,2021,2021-01-14,281.1300048828125,199.98,121.10,Bullish
TSLA,2021,2021-01-15,284.0,202.92,122.35,Bullish
TSLA,2021,2021-01-19,279.26666259765625,205.64,123.58,Bullish
TSLA,2021,2021-01-20,286.2466735839844,208.51,124.85,Bullish
TSLA,2021,2021-01-21,285.0,211.30,126.10,Bullish
TSLA,2021,2021-01-22,278.10333251953125,213.93,127.31,Bullish
TSLA,2021,2021-01-25,285.0,216.83,128.55,Bullish
